match id,dataset_type,win_pred_team_id,win_pred_score,indep_feat_id1,indep_feat_id2,indep_feat_id3,indep_feat_id4,indep_feat_id5,indep_feat_id6,indep_feat_id7,indep_feat_id8,indep_feat_id9,indep_feat_id10,train_algorithm,is_ensemble,train_hps_trees,train_hps_depth,train_hps_lr
9484523,r1,44904,0.570621118,1.4,0.147082776,1.066646224,0.972086005,1,1.487804878,1,1.267924528,2,2.235555556,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9094413,r1,46780,0.530212553,0.857142857,-0.019238335,0.909482655,0.926028238,0.763636364,1,1,1.142857143,0.927941176,0.53030303,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9299359,r1,195,0.563359252,0.333333333,0.011197934,0.896393073,1.01025641,1.041666667,1.776871541,0,0.901587302,1,5,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9516562,r1,30414,0.548903034,1.5,-0.037136522,1.09019948,0.97912167,1.095238095,1.487804878,1,0.947368421,0,0.331473214,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9151071,r1,27,0.558545083,0.47826087,0.024431846,0.935767952,1.082919563,0.869565217,0.00990099,1,0.99,0.847761194,1.123966942,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
8887794,r1,33921,0.519094902,0.75,0.186144917,0.82350056,1.000826105,1,1,0,1.105263158,0.833333333,2.348130841,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9084578,r1,10618,0.563895382,0.583333333,-0.175744428,0.871732437,0.967960289,1,1.952380952,0,1.238095238,0.887016848,0.753846154,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9128727,r1,30400,0.550298222,2.666666667,0.105974471,0.988941115,1.007831822,1.095238095,0.512195122,1,0.935064935,0.873417722,2.648648649,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9051069,r1,40606,0.51673802,0.375,0.125257108,0.978622328,0.923752013,1.0125,0.344262295,1,1.065217391,0.927777778,0.177419355,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9272598,r1,33942,0.510582064,1,-0.156257839,1.151553981,1.164210526,1.095238095,0.672131148,1,1.333333333,1.219239374,1.603174603,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9516450,r1,30414,0.536735628,0.761904762,-0.05023428,0.904102401,1.004185693,0.913043478,0.672131148,1,1.083333333,0,1.008510638,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9097374,r1,23841,0.506714075,0.5,-0.017324836,0.997012508,0.862417276,1.333333333,2.904761905,1,1.139722222,0.842535787,0.474576271,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9586989,r1,36084,0.546880029,2,-0.120503366,1.541221885,0.958083832,1,1,1,1.277777778,1.050761421,0.637558685,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9084802,r1,9876,0.554570328,1.666666667,-0.00698052,1.260754453,0.986842105,2,1.487804878,1,1,2,1.544715447,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9250352,r1,28594,0.523098509,0,0.009056779,1.048043704,0.952746154,1,1,0,1.148548549,2,1.165417089,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9344306,r1,23750,0.584581514,2,0.138135106,1.582613281,1.008665511,0.972222222,1.975609756,0,1.047619048,1.32103321,0.367058824,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9262161,r1,36126,0.523093863,1.222222222,-0.003655762,0.859012384,1.11661552,1,1.487804878,0,0.967741935,2,1.296183206,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9684674,r1,15413,0.518410423,5,-0.008932849,0.673231067,1.032816537,0.974025974,0.75308642,1,1.239130435,1.432950192,1.432258065,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9702776,r1,33963,0.513829882,0.461538462,0.030577112,1.231338095,1.023602484,1.1,3.857142857,0,1.2,0.956756757,0.755882353,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
8950773,r1,41,0.510843456,1.357142857,0.013590733,0.86170192,0.918124006,1.140350877,2.463414634,1,1.171428571,2,1.937142857,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9094371,r1,46773,0.562426673,0.916666667,0.10014019,1.127934665,0.966722576,0.945454545,2.904761905,1,2,2,1.866666667,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9440500,r1,69,0.523311866,0.714285714,0.079039682,1.008395782,0.932065217,0.88,1,1,0.917355372,2,0.753778338,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9085173,r1,9967,0.509680275,1.888888889,-0.064893325,1.166586067,1.068643379,1.111111111,2.904761905,1,0.857142857,1.429587482,2.416666667,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
8887752,r1,33942,0.536367217,0.333333333,-0.017751883,0.942657725,1.074521232,1.147058824,1.487804878,1,1.44,0,4.6,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9272472,r1,33942,0.547363032,0.454545455,0.012696991,1.13922497,1.127721943,0.8,0.512195122,0,1.333333333,2,2.278195489,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9331181,train,11283,0.540328464,1.666666667,0.056633373,0.974170622,0.991629105,0.5,0.672131148,1,0.975,0.847133758,1.172566372,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
8797060,train,20,0.503919755,1.285714286,0.028851246,0.86087739,0.977178423,0.5,1.952380952,1,1.107142857,0.990384615,2.282913165,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9433269,train,8987,0.505235301,0.857142857,0.017862868,0.960307915,1.106689246,0.9375,0.672131148,1,1.155555556,0.570291777,0.807313643,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9587073,train,36084,0.565912272,2.166666667,0.055895556,1.363228454,0.959365325,0.855614973,1.975609756,0,0.9,0.757009346,1.131274131,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9516457,train,30407,0.519259791,0.818181818,-0.015697667,1.184791172,0.992473118,0.92,1.327868852,1,0.953947368,2,0.728,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9457412,train,42573,0.552691029,1,0.154403024,0.858948955,0.999025341,1.19047619,1,1,1.106764191,0.982917214,1.066666667,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9292548,train,27,0.500994147,0.7,0.111438741,1.160330814,0.826625387,0.884615385,1.487804878,1,0.953525641,2,0.651851852,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9271758,train,47501,0.557520937,0.909090909,0.09164231,1.105758391,1.009553616,1.333333333,1.487804878,0,1.666666667,1.053042122,1.5,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9331048,train,14860,0.530623707,0.272727273,0.118836378,0.653376429,0.791230366,1,0.50617284,1,1.846153846,0,0.634615385,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9123162,train,55,0.51705475,0.347826087,0.011981271,0.897496039,0.981871838,1.466666667,0.50617284,1,1.083333333,2,0.741092637,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9516415,train,30414,0.537578602,0.789473684,-0.110601931,1.074367195,0.936325278,0.913043478,1,1,1.195121951,0.775558167,0.629787234,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9592470,train,30435,0.538695867,1.333333333,-0.20567051,1.185734812,0.954464603,0.933333333,1.975609756,0,1.017857143,0.711219512,0.652416357,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9128510,train,30400,0.550561665,1.714285714,0.045489231,1.110426747,0.929309632,1.37254902,1.487804878,1,0.711111111,2,9.8,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9085222,train,8301,0.512358636,0.909090909,0.043099715,0.983259859,1.025530074,1.005952381,2.904761905,0,0.845714286,1.265243902,1.01025641,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9085320,train,10618,0.517519911,0.666666667,0.148453173,0.974944624,0.900454201,1.141304348,1,1,1.081395349,0,0.958029197,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9516632,train,30393,0.53745403,1.125,-0.174033724,0.919349871,0.990744037,0.92,1.487804878,0,1.095238095,0,0.767215885,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9272689,train,33956,0.600581228,1.444444444,0.080801522,1.083921994,0.983078828,1.35,4.80952381,1,0.789473684,2,0.836766542,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9639125,train,188,0.543193911,0.466666667,0.012239751,0.980724578,0.913560666,0.588235294,0.344262295,1,1.023255814,2,1.959375,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9433696,train,7727,0.511510857,1.066666667,-0.068059607,1.037906062,1.140536149,0.972222222,1,1,0.813953488,0.973282443,0.914634146,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9657059,train,251,0.581020856,0.333333333,-0.175502585,1.02978149,0.972296394,0.571428571,0.012345679,0,0.807919749,0,1.465310354,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9457468,train,40298,0.57710499,0.615384615,-0.041662038,0.840129128,1.009113661,0.982142857,1.487804878,0,1.055555556,1.022929936,0.245901639,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9866373,train,18570,0.532921143,1.4,-0.207917902,1.273930131,1.050398992,0.666666667,1.487804878,0,0.563380282,2,0.461373391,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9680264,train,47508,0.605013056,1.125,0.131330875,1.071213694,0.93812709,0.970588235,3.857142857,0,1.333333333,0.974137931,0.434108527,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9352356,train,20,0.569223838,1.15,0.00136263,1.007877992,0.980850249,1.19047619,1,0,0.956521739,2,0.726287263,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9433598,train,8917,0.504343868,0.866666667,0.00664998,1.029971769,0.941872607,1.190082645,0.75308642,0,0.868902439,0.8081571,1.63141994,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9432989,train,10618,0.511380635,0.6,0.051082161,1.02309425,0.986692015,0.868421053,1,1,0.903225806,0.923785166,0.915662651,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9027381,train,17653,0.548014189,0.75,-0.006120442,0.912870321,0.931995084,1,0.75308642,1,1.020833333,2,1.47826087,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9271765,train,47508,0.531795207,0.454545455,0.095125914,0.881026067,1.01633336,2,1.975609756,0,0.942857143,0.606741573,4.131868132,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9076815,train,42573,0.576968526,0.6,-0.260719494,0.916746378,1.198997687,1,1,1,1.107807808,2,4.46980797,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9331097,train,12046,0.564391716,0.125,0.139147172,0.749666449,1.030155839,0.957264957,0.672131148,1,0.933333333,0,0.405063291,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9290966,train,55,0.525604754,2.571428571,-0.061323137,1.17412744,1.121407121,1.285714286,1,1,1.016666667,0.989115646,1.074504443,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9051055,train,44904,0.563799428,1.777777778,0.075107399,1.167995516,1.037128617,1.25,1.975609756,1,0.925925926,0.991606715,2.714285714,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9272437,train,33914,0.556448326,0.75,0.046123552,0.925889681,1.007308161,1.1,0.50617284,0,0.869565217,1.106821107,0.587078652,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9489444,train,46773,0.504263229,1.5,-0.03537256,1.003555396,1.049256506,0.983193277,1,0,1.454545455,1.234848485,1.491428571,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9176320,train,48,0.57730336,3.6,0.08034537,1.134690488,1.398866856,1.4,1.975609756,0,0.975,2,0.782159118,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9388483,train,17744,0.601618371,0.642857143,-0.020262195,0.674639923,0.833093525,0.75974026,0.344262295,1,1,0.803314917,1.47826087,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9290609,train,62,0.512574875,1.235294118,-0.019539506,0.889717573,0.977126806,1.018181818,0.344262295,1,0.919354839,2,0.992307692,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9407614,train,48943,0.537637767,0.857142857,-0.019595188,1.07678734,1.01877299,1,1,1,0.921315193,2,5.377622378,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9823057,train,202,0.500669667,1,-0.110254081,1.186640351,1.159486017,1.016042781,0.50617284,1,1.1,1.017361111,0.84375,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9516730,train,48341,0.505047874,1.1875,-0.119043224,1.214045519,1.039325843,0.926315789,1,1,0.905660377,1.106557377,0.562105263,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9692472,train,55,0.520144236,3,-0.068452706,1.017890085,1.106400326,1.1875,1,1,0.921568627,1.093275488,0.858024691,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9027262,train,17653,0.547321726,0.916666667,0.054849886,1.022542374,1.080887211,1.375,1,1,1.265625,1.098648649,0.676470588,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9433878,train,9876,0.50121178,0.777777778,0.080655183,0.998789601,1.153846154,1.263736264,0.75308642,0,1.065375303,0,1.776889535,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9433640,train,8987,0.513894789,1.714285714,0.028122616,1.168185807,1.015126738,0.833333333,1.487804878,0,0.901639344,1.068627451,0.912087912,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9085089,train,9967,0.500958783,0.529411765,0.154072649,1.001183585,0.93359841,0.926315789,1,1,1.020833333,1.14,2.137931034,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9272724,train,33956,0.603249736,1.3,0.1798894,1.090162893,0.98844161,1.35,4.80952381,0,0.9,1.173722628,0.947712418,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9407719,train,48950,0.575125189,0.619047619,-0.042879635,0.967926952,0.926470588,0.6,1.490196078,0,1,0,2.181818182,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9085299,train,8987,0.561717488,1.428571429,0.125578887,0.872942599,0.854899028,1.226666667,21,1,1.75,1.177962195,1.06557377,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9680285,train,47508,0.558350491,1.555555556,0.018767206,1.086079526,0.928721174,1.2,1.980392157,1,0.888888889,1.082962963,2.587301587,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9457685,train,45072,0.527727543,1,0.089827185,0.993873638,0.981774528,0.785714286,0.603960396,1,0.971428571,0.873508353,0.384615385,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9085117,train,8301,0.537096395,1.5,-0.053783393,0.849446885,1.068393363,0.8,0.512195122,0,1.238095238,1.304012346,0.786206897,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9407670,train,48929,0.543216354,0.6,0.00723186,0.981212665,0.651202749,0.75,0.33990099,1,0.986337513,2,0.708333333,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9433647,train,6698,0.554802429,0.611111111,0.023733247,1.054613479,1.073870334,0.933333333,1,0,1.001953125,1.119205298,1.042402827,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
8950822,train,34,0.512423827,1.818181818,0.033220527,1.197496523,1.033215235,1.011111111,1.24691358,1,1,2,1.817610063,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9433542,train,10618,0.508812813,1,-0.020307815,0.892259445,0.870719776,0.98,0.405940594,1,0.867208672,0.6,1.042296073,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9484565,train,40578,0.535386799,1.1,0.048975902,1.099895703,1.009904762,1.15,1.952380952,0,0.864130435,0.980769231,1.37755102,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9249162,train,300,0.550898669,1,0.010881303,0.793819065,1.067834713,0.7,1,1,1.10518616,2,1.324786325,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9684450,train,12718,0.519384077,1,-0.034740233,0.677257884,0.8984375,1,0.259259259,1,1.421052632,0,0.904951157,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9027451,train,17653,0.546373529,0.428571429,0.042951384,0.848697285,0.85927673,1.25,1.24691358,1,0.9,1.161016949,1.027027027,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9085243,train,10618,0.518505444,1.2,-0.052976923,0.856353193,1.049586777,1.2,0.259259259,1,1.04,0.794444444,0.651428571,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9087238,train,62,0.587172918,0.5,-0.030444597,0.824045992,0.930964877,0.653846154,0.344262295,0,0.993103448,2,0.934579439,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9097367,train,23750,0.542567077,0.375,0.09428592,0.787386714,1.023715415,1.272727273,2.463414634,1,1,0.960517799,5.204081633,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9457454,train,40424,0.558089163,0.666666667,0.137216451,0.694234687,0.93124368,0.666666667,1,0,0.6,0,3.4,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9433388,train,7573,0.508646739,1.285714286,-0.079834287,0.990904238,1.052287582,1.133333333,0.75308642,0,0.888888889,1.162079511,2.189473684,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9076878,train,42573,0.566629738,0.1,0.103305928,0.767534243,0.843495935,0.75,0.33990099,1,0.769230769,0,1.578896261,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9344418,train,23750,0.52564795,0.428571429,0.097876092,1.202702684,1.000753713,1.241025641,1.327868852,1,0.875,1.102908277,6.933333333,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9084599,train,9967,0.566560544,1.888888889,0.018273069,0.97207158,0.977103374,1.523809524,2.904761905,1,0.875,2,2.833333333,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9327534,train,251,0.567312929,1,0.259170654,1.224435669,0.720430108,1.666666667,67.67,0,0.94137089,0.849206349,0.923563294,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9051181,train,44904,0.563163757,1.272727273,0.080431715,1.184575232,1.027402547,1.333333333,1.655737705,0,1.086956522,1.058139535,2.119047619,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9087259,train,20,0.537241468,1.277777778,-0.076557923,0.862882897,0.919343066,1.04,0.801980198,1,1.018518519,2,1.559322034,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9128517,train,48334,0.526158226,1.5,0.087750168,1.044025692,1.100063131,0.666666667,1.853658537,1,0.965517241,1.192090395,0.573529412,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9085348,train,9876,0.55851152,0.411764706,-0.014906621,0.789127552,1.000419463,0.833333333,0.672131148,1,1.283018868,0.912305516,0.891156463,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
8844331,train,27,0.540711083,0.789473684,0.01777457,0.929816861,0.964353612,1,0.207920792,1,0.993103448,2,1.123966942,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9668539,train,41,0.508412978,1.727272727,0.028519844,0.948047192,1.012223071,1.160714286,1,0,1.17,0,2.79047619,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9457671,train,35790,0.523690016,1.375,-0.046933656,1.204663986,1.03503222,0.833333333,0.603960396,1,0.6,0.988588589,0.561660562,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9094406,train,46731,0.602473421,1.416666667,0.078235494,1.234128363,0.947845805,1.159090909,2.904761905,1,1.84375,2,0.64,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9084571,train,8056,0.596325571,1.307692308,0.090649188,1.01080623,0.985288424,1.047619048,1,0,1.282051282,1.049704142,1.016374929,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9433206,train,7258,0.607459943,2.833333333,0.1049085,1.064199267,0.929130921,1.333333333,3.857142857,1,1.037037037,1.007638073,1.287619048,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9087119,train,76,0.505966851,0.588235294,0.054511707,0.961430883,0.957936508,1.428571429,2.463414634,0,0.912280702,2,0.944690265,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9262042,train,36098,0.532042666,0.545454545,-0.075066172,0.933701698,0.894142043,1.166666667,1,1,1.428571429,0.958230958,0.362903226,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9097325,train,22497,0.519005433,1,0.263843222,0.933892242,1.121634169,0.571428571,0.012345679,1,1.010596531,1.003378378,0.836764313,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9097479,train,237,0.570124374,0.5,-2.833067148,0.946775459,1.08845801,0.5,0.00990099,1,1.229975124,0,0.685379852,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9087028,train,41,0.510195814,2.125,-0.006391933,1.149684546,1.056868242,1.5,0.344262295,0,0.854166667,0,0.644688645,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9077018,train,42573,0.534953828,0.5,0.029183102,1.183886135,0.972480106,0.833333333,1,1,0.826646931,0.93598234,1.083333333,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9489388,train,46731,0.536287825,1.076923077,0.015668221,1.079425837,1.020176755,1.232142857,1.487804878,1,1.252525253,1.057401813,1.285714286,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9516373,train,48334,0.508035954,1.285714286,-0.017192287,0.858494014,0.939098771,0.901960784,0.672131148,1,0.836734694,2,1.077669903,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9433164,train,9701,0.526733959,0.5,0.089879011,1.339569872,0.963956748,1.066666667,1.975609756,1,0.813333333,1.153581267,0.905852417,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9084739,train,9876,0.534010556,2.5,0.043717155,1.361025751,0.928316397,0.5,1,1,0.777777778,2,1.838709677,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9516422,train,30400,0.539962455,0.647058824,-0.037613095,0.844482432,0.947993053,2,1.975609756,0,1.161111111,0.95,0.531914894,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9330719,train,12046,0.515879426,1.333333333,-0.050521201,1.508603153,1.207650273,1.285714286,1.975609756,0,0.75,2,2.576086957,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
